id,date,language,title,normalized_rating,actual_rating,offering_Accommodation,offering_Food & Beverage,offering_Retail,offering_Tourism Attractions/ Sites,offering_Religious,destination,sentiment_lexicon,sentiment_LLM,clean_content,theme_LDA,theme_BERT,num_offerings,month_year
377380-203582848996,2021-04-11 07:09:00+00:00,ara,Al-Qara Hill,60.0,3.0,0,0,0,1,0,Al Ahsa,neutral,positive,عام برسم دخول طام,Accommodation & Positive Venue Experience,Need for improvement,1,2021-04
377380-203582849480,2021-04-11 07:13:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,ارض الحضارات مكان جميل يشرح الصدر رسوم الدخول مبالغ,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582850539,2021-04-11 07:12:00+00:00,ara,Al-Qara Hill,80.0,4.0,0,0,0,1,0,Al Ahsa,neutral,positive,مكان جميل,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582851887,2021-04-11 07:06:00+00:00,ara,Al-Qara Hill,80.0,4.0,0,0,0,1,0,Al Ahsa,neutral,positive,جنيل التذاكر غاليه,Accommodation & Positive Venue Experience,Shopping malls,1,2021-04
377380-203582852259,2021-04-11 06:58:00+00:00,eng,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,positive,negative,fascinating place,Food & Dining / Restaurants,Family-friendly place,1,2021-04
377380-203582856225,2021-04-11 06:57:00+00:00,ara,Al-Qara Hill,20.0,1.0,0,0,0,1,0,Al Ahsa,neutral,negative,الجبل جميل ويعتبر محطه للزوار لاكن الاسف سالفه ادفع ٥٠ ليش غالي والجبل ماهو مالكه احد ادفع ٥٠ المفروض بلاش وله تقولي حنا ننظف ونهتم وله تنور المحل خليه خلقت ربنا وابتعدي الزوار,City Amenities & Shopping (Riyadh-focused),Religious expressions,1,2021-04
377380-203582856244,2021-04-11 07:03:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,مكان تاريخي رائع,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582856431,2021-04-11 06:55:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,واجهه سياحية مدينة الاحساء مرتبه ونظيفه ومميزه انصح بزيارتها,Attractions & Scenic / Heritage Sites,Tourist attractions,1,2021-04
377380-203582856437,2021-04-11 06:49:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,neutral,المكان جميل ويستحق الزيارة تذاكر الدخول سعر مبالغ,Accommodation & Positive Venue Experience,Shopping malls,1,2021-04
377380-203582858205,2021-04-11 06:54:00+00:00,ara,Al-Qara Hill,80.0,4.0,0,0,0,1,0,Al Ahsa,neutral,positive,شي جميييل ومميز يزور الأحساء ضروري يزوره,City Amenities & Shopping (Riyadh-focused),Positive customer feedback,1,2021-04
377380-203582859506,2021-04-11 06:53:00+00:00,eng,Al-Qara Hill,60.0,3.0,0,0,0,1,0,Al Ahsa,neutral,negative,highly recommended visit week day thier weekend crowded unorganised,Food & Dining / Restaurants,Parking and Access,1,2021-04
377380-203582861756,2021-04-11 07:01:00+00:00,ara,Al-Qara Hill,60.0,3.0,0,0,0,1,0,Al Ahsa,neutral,positive,المنظر جميل والترتيب جميل ولاكن ينقصه تكييف او مراوح الاماكن تحس انك انكتمت الدخول ب٥٠ احسها عاليه جدا يوجد شي الجبل والمناظر الدخول مدينه جواثا السياحيه الدخول ١٠ والمناظر افضل والخدمات افضل بكثير,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582863099,2021-04-11 06:51:00+00:00,ara,Al-Qara Hill,60.0,3.0,0,0,0,1,0,Al Ahsa,neutral,positive,الدخول جدا مرتفع السعر المنطقه جميله حول الجبل يوجد كافيهات,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203582863758,2021-04-11 07:02:00+00:00,eng,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,natural wonder,Food & Dining / Restaurants,Need for improvement,1,2021-04
377380-203582865400,2021-04-11 07:00:00+00:00,ara,Al-Qara Hill,60.0,3.0,0,0,0,1,0,Al Ahsa,neutral,positive,المكان جميل للزيارة لمرة واحدة فقط رسوم الدخول مبالغ جدا جدا اعتقد ١٠ عادلة,Accommodation & Positive Venue Experience,Shopping malls,1,2021-04
377380-203582865717,2021-04-11 06:56:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,معلم سياحي جميل أنصح بزيارته,Accommodation & Positive Venue Experience,Tourist attractions,1,2021-04
377380-203582869090,2021-04-11 06:47:00+00:00,ara,Al-Qara Hill,80.0,4.0,0,0,0,1,0,Al Ahsa,neutral,positive,راااااائع المكان والتنظيم جميل جدا للتصوير شي خرافي,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203582870750,2021-04-11 06:52:00+00:00,ara,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,positive,مكان جدير بالذهاب إليه أهم وأجمل معالم الأحساء,City Amenities & Shopping (Riyadh-focused),Beautiful places,1,2021-04
377380-203582873989,2021-04-11 06:50:00+00:00,eng,Al-Qara Hill,100.0,5.0,0,0,0,1,0,Al Ahsa,positive,positive,nature wonder top could see palm tree horizon direction hill beautiful cave,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582915478,2021-04-11 08:38:00+00:00,ara,Marid Castle,40.0,2.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,جميلة وتحتاج الكثير الاهتمام والتطوير وترميم المرافق للقلعة,City Amenities & Shopping (Riyadh-focused),Beautiful places,1,2021-04
377380-203582918278,2021-04-11 08:42:00+00:00,eng,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,marid castle part dating back bce nabateans renowned queen zenobia palmyra ad named marid meaning difficult couldnt enter part added century really beautiful well restored around edge one walkaround stair explore nook cranny must see,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582918366,2021-04-11 08:44:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,جميلة,Religious / Spiritual & Tranquil Sites,Positive customer feedback,1,2021-04
377380-203582918913,2021-04-11 08:41:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,قلعه فخمه جدا وراح تنبهر بكمية التفصيلات اللي زرتها مرة بالصباح ومرة بالمساء فخمه جدا وبجانبها مسجد عمر بن الخطاب وأول ماذنه بالإسلام,Accommodation & Positive Venue Experience,Religious expressions,1,2021-04
377380-203582921640,2021-04-11 08:35:00+00:00,ara,Marid Castle,20.0,1.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,جميل,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203582927258,2021-04-11 08:30:00+00:00,ara,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,اجمل الاماكن السعوديه اللي حسيت اني فعلا ازور مناطق تراثيه عمرها الاف السنين,Religious / Spiritual & Tranquil Sites,Religious expressions,1,2021-04
377380-203582928110,2021-04-11 08:36:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,negative,تراثنا جميل واثارونا أجمل للأسف مافيه دعاية اهتمام وزارة السياحة اذا وزارة أتمنا ان يهتم الآثار,Attractions & Scenic / Heritage Sites,Beautiful places,1,2021-04
377380-203582930358,2021-04-11 08:31:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,قلعة جميلة وتستحق الزيارة,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582930364,2021-04-11 08:29:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,عجبني جدا منطقه أثريه,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582931013,2021-04-11 08:25:00+00:00,eng,Marid Castle,20.0,1.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,best place islamic history,Food & Dining / Restaurants,Religious expressions,1,2021-04
377380-203582931039,2021-04-11 08:20:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,مكان جميل ومرتب يستحق الزيارة وانت تتجول داخل القلعة تحس انك عالم قلعة عظيمة وجبارة,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582931047,2021-04-11 08:24:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,اكثر رائعه لقد استمتعت بالزيارة,Accommodation & Positive Venue Experience,Positive customer feedback,1,2021-04
377380-203582931145,2021-04-11 08:19:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,مناظر جميله وترميم جميل,Religious / Spiritual & Tranquil Sites,Beautiful places,1,2021-04
377380-203582932466,2021-04-11 08:23:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,أمل زيارتها زيارة تضاف تحسينات سياحية,Attractions & Scenic / Heritage Sites,Parking and Access,1,2021-04
377380-203582932483,2021-04-11 08:37:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,neutral,يذكر المؤرخون الملكة العربية الشهيرة زنوبيا ؛ حكمت تدمر ، غزت دومة الجندل ، قلعة المدينة كانت حصينة ؛ تتمكن اقتحامها فعادت أتت ، وقالت قولتها الشهيرة تمرد مارد وعز الأبلق وفي كتاب الجوف وادي النفاخ ، يذكر المؤلف الهدم والتدمير أصابا الجدار الخارجي للقلعة والأبراج هجوم وقع عام هـ التقطت لقلعة قصر مارد الكثير الصور ، أقدمها الصورة صورها ميجر هولت ؛ عام,Accommodation & Positive Venue Experience,Religious expressions,1,2021-04
377380-203582933013,2021-04-11 08:33:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,تستحق الزياره ، لايفوتكم مطعم السوداني بالقلعة,Accommodation & Positive Venue Experience,Restaurant dining experience,1,2021-04
377380-203582933505,2021-04-11 08:12:00+00:00,ara,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,المكان أثري توجد لوحات تعريفية بالموقع النظافه والترتيب جيدة يجب استغلال المساحات بعمل محلات تبيع الحرف التراثيات والمؤكلات الشعبيه خلال زيارتي لايوجد الا محل,Accommodation & Positive Venue Experience,Temporarily closed businesses,1,2021-04
377380-203582935167,2021-04-11 08:18:00+00:00,ara,Marid Castle,60.0,3.0,0,0,0,1,0,Sakaka / AlJouf,neutral,neutral,قلعة مارد قلعة تاريخية حربية تقع بمدينة دومة الجندل بمنطقة الجوف ، وتبعد مدينة سكاكا حوالي ، ويعود تاريخها القرن الأول الميلادي ، وأقدم ذكر يعود للقرن الثالث الميلادي ذكرتها الملكة الزباء حينما غزت دومة الجندل وتيماء ولم تستطع اقتحام القلعة فقالت تمرد مارد وعز الأبلق,Attractions & Scenic / Heritage Sites,Beautiful places,1,2021-04
377380-203582941364,2021-04-11 08:14:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,المكان منظم وجميل ياخذك لزمن قديم انصحكم تزورونه عبارة قلعة وبجانبها مسجد عمر بن الخطاب بني سنة ٢ الهجرة وحولها كثير آبار,Attractions & Scenic / Heritage Sites,Religious expressions,1,2021-04
377380-203582941855,2021-04-11 08:03:00+00:00,eng,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,o intresting place treditional place loved tooo much,Food & Dining / Restaurants,Family-friendly place,1,2021-04
377380-203582943545,2021-04-11 08:11:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,جميل وزاده جمالا مجاورته لمسجد عمر بن الخطاب رضي الله عنه,Accommodation & Positive Venue Experience,Religious expressions,1,2021-04
377380-203582945112,2021-04-11 08:07:00+00:00,ara,Marid Castle,40.0,2.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,اثار جميلة تحتاج اهتمام اكثر وترميم وخدمات مجاورة لترغيب السياح بزيارتها,Religious / Spiritual & Tranquil Sites,Beautiful places,1,2021-04
377380-203582945555,2021-04-11 08:16:00+00:00,eng,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,loved amazing historical burg well designed cant wait visit place next year,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582945587,2021-04-11 08:08:00+00:00,ara,Marid Castle,40.0,2.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,جميله,Attractions & Scenic / Heritage Sites,Positive customer feedback,1,2021-04
377380-203582945588,2021-04-11 08:13:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,قلعة مارد قلعة اثرية جديرة بالزيارة ، واتمنى هيئة الأثار والسياحة او البلدية الإعتناء بالمباني الأثرية المحيطة بالموقع وترميمها ويمكن استثمارها تأجيره,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582945910,2021-04-11 08:17:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,رووووعه,Religious / Spiritual & Tranquil Sites,Need for improvement,1,2021-04
377380-203582945912,2021-04-11 07:58:00+00:00,eng,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,place good historic,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582948449,2021-04-11 08:04:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,اجمل القلاع واحلى التصميم المعماري والصرح العروبة للجميع الحضارات,City Amenities & Shopping (Riyadh-focused),Beautiful places,1,2021-04
377380-203582948872,2021-04-11 08:06:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,قلعة مارد آثار قديمة تحتاج عناية وفيها عناية حكومتنا الرشيدة تحتاج المحفزات كفندق قريب ومطاعم مطلة وسوق شعبي داخل الحي القديم وبعض التحسينات وبعض الاعلام والمهرجانات تشتهر وتنهض كالعلا,City Amenities & Shopping (Riyadh-focused),Beautiful places,1,2021-04
377380-203582950025,2021-04-11 08:10:00+00:00,ara,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,مرة ازور دومة الجندل لازم اني اجي قلعة مارد ، مجددة بشكل ممتاز ، دورات المياه نظيفة والصابون متوفر ، والقلعه تاريخها قديم الميلاد سنة,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582951742,2021-04-11 08:05:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,حقيقي الاهتمام الاماكن الاثرية قاعد يزيد شاء الله بشكل ملحوظ,Accommodation & Positive Venue Experience,Religious expressions,1,2021-04
377380-203582951906,2021-04-11 08:09:00+00:00,eng,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,must visit,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582952049,2021-04-11 08:32:00+00:00,ara,Al Ahsa National Park,100.0,5.0,0,0,0,1,0,Al Ahsa,neutral,neutral,منتزه ألاحساء الوطني العمران ألاحساء,Religious / Spiritual & Tranquil Sites,Beautiful places,1,2021-04
377380-203582955525,2021-04-11 07:54:00+00:00,ara,Marid Castle,100.0,5.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,تستحق الزيارة,Accommodation & Positive Venue Experience,Beautiful places,1,2021-04
377380-203582957085,2021-04-11 07:45:00+00:00,eng,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,positive,positive,good place visit,Food & Dining / Restaurants,Beautiful places,1,2021-04
377380-203582958036,2021-04-11 07:43:00+00:00,ara,Marid Castle,60.0,3.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,شكرا لامانة الجوف ، المحافظة اثار اقوام سادوا بادوا ،,Attractions & Scenic / Heritage Sites,Beautiful places,1,2021-04
377380-203582958334,2021-04-11 07:48:00+00:00,ara,Marid Castle,80.0,4.0,0,0,0,1,0,Sakaka / AlJouf,neutral,positive,قلعة مارد نقف ابواب معجزات البشر كانو وكيف كنا الله قدرته,City Amenities & Shopping (Riyadh-focused),Religious expressions,1,2021-04
